ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999556e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.849999999999999201e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.064999999999999503e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.158499999999999197e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.142649999999999721e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.028384999999999216e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.825546499999999739e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.542991849999998166e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.188692664999997817e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.769823398499996259e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.029284105864999610e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.076355695278499702e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.118720125750649608e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.156848113175584558e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.191163301858026102e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.222046971672223314e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.249842274505000894e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.274858047054500787e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.297372242349050708e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.317635018114145495e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.335871516302730910e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.352284364672457784e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.367055928205211934e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.380350335384690652e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.392315301846221587e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.403083771661599322e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.412775394495439230e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.421497855045895164e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.429348069541305755e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.436413262587175055e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.442771936328457549e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.448494742695611670e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.453645268426050663e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.458280741583445739e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.462452667425101183e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.466207400682591100e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.469586660614332096e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.472627994552898834e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.475365195097609039e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.477828675587847940e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.480045808029063181e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.482041227226156899e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.483837104503541227e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.485453394053187282e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.486908054647868660e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.488217249183081847e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.489395524264773663e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.490455971838296279e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.491410374654466509e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.492269337189019929e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.493042403470117740e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.493738163123106233e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.494364346810795574e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.494927912129716141e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.495435120916744509e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.495891608825070129e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.496302447942562885e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.496672203148306757e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.497004982833475850e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.497304484550128301e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.497574036095115524e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.497816632485603883e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.498034969237043512e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.498231472313339196e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.498408325082005277e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.498567492573804572e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.498710743316424043e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.498839668984781603e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.498955702086303354e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499060131877672930e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499154118689905779e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499238706820915290e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499314836138823637e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499383352524941415e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499445017272447167e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499500515545202362e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499550463990682125e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499595417591613788e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499635875832452570e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499672288249207242e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499705059424286624e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499734553481857979e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499761098133672377e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499784988320305068e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499806489488274508e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499825840539446986e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499843256485502430e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499858930836952275e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499873037753257243e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499885733977931324e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499897160580138333e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499907444522124678e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499916700069912068e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499925030062921039e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499932527056629006e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499939274350966123e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499945346915869315e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499950812224282615e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499955731001854353e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499960157901668900e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499964142111502063e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499967727900351733e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499970955110316595e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499973859599285042e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499976473639356556e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499978826275421007e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499980943647878817e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499982849283091113e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499984564354782002e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499986107919303713e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499987497127373359e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499988747414636059e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499989872673172542e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499990885405855501e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499991796865269933e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499992617178743082e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499993355460869005e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499994019914782051e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499994617923303863e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499995156130973406e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499995640517876083e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499996076466088368e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499996468819479567e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499996821937531699e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499997139743778618e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499997425769400827e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499997683192460940e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499997914873214633e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499998123385893045e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499998311047303723e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499998479942573226e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499998631948315975e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499998768753484235e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499998891878135865e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999002690322136e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999102421289976e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999192179160978e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999272961244934e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999345665120387e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999411098608348e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999469988747336e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999522989872425e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999570690885342e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999613621796790e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999652259617200e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999687033655604e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999718330290044e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999746497261022e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999771847534902e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999794662781483e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999815196503228e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999833676852923e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999850309167648e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999865278250688e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999878750425886e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999890875383102e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999901787844969e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999911609060277e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999920448154178e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999928403338778e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999935563004883e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999942006704323e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999947806034051e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999953025430521e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999957722887345e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999961950598681e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999965755538867e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999969179984838e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999972261986159e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999975035787791e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999977532208817e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999979778988113e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999981801089355e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999983620980437e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999985258882340e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999986732994195e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999988059694722e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999989253725197e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999990328352695e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999991295517354e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999992165965423e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999992949368810e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999993654432018e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999994288988958e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999994860089991e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999995374080974e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999995836672895e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999996253005641e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999996627705201e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999996964934645e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999997268441199e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999997541597097e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999997787437422e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999998008693680e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999998207824348e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999998387042055e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999998548337743e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999998693504111e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999998824153558e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999998941738433e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999047564714e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999142808349e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999228527336e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999305674692e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999375107151e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999437596365e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999493836889e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999544453111e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999590007960e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999631007164e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999667906359e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999701115883e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999731004152e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999757903701e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999782113491e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999803902107e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999823511843e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999841160836e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999857044841e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999871340428e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999884206403e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999895785763e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999906207293e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999915586457e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999924027883e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999931625005e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999938462558e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999944616214e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999950154539e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999955139174e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999959625363e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999963662667e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999967296382e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999970566655e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999973510079e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999976159160e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999978543208e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999980688870e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999982620125e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999984357935e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999985922194e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999987329780e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999988597033e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999989737276e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999990763477e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999991687183e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999992518518e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999993266719e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999993939959e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999994545874e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999995091393e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999995582023e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999996023803e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999996421529e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999996779287e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999997101519e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999997391242e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999997652012e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999997886668e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999998097877e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999998288125e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999998459188e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999998613198e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999998751754e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999998876454e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999998988720e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999089972e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999180922e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999262990e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999336708e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999403144e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999463007e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999516831e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999565148e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999608669e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999647748e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999683098e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999714895e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999743494e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999769251e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999792522e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999813127e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999831957e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999848832e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999864109e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999877787e+01
